Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,Quarter,Trend,Rolling_mean_5,Rolling_mean_10,Lag_1,Lag_2
6,2010-03-05,1601348.82,0,49.63,2.625,212.8745193,7.259,2010,3,9,1,197,923771.1240000002,906582.4029999999,291484.89,1066566.74
26,2010-03-05,1005669.58,0,28.6,2.766,131.735,8.488,2010,3,9,1,198,948604.2500000002,978687.634,1601348.82,291484.89
34,2010-03-05,918295.79,0,42.65,2.654,126.5782857,9.521,2010,3,9,1,199,976673.1640000002,1009984.6700000002,1005669.58,1601348.82
19,2010-03-05,1495844.57,0,32.92,2.919,131.735,8.35,2010,3,9,1,200,1062528.73,1028196.155,918295.79,1005669.58
5,2010-03-05,288855.71,0,48.89,2.625,211.9071653,6.566,2010,3,9,1,201,1062002.8940000003,939107.8759999999,1495844.57,918295.79
16,2010-03-05,444181.85,0,27.92,2.62,189.6695049,7.039,2010,3,9,1,202,830569.5000000002,877170.3119999999,288855.71,1495844.57
20,2010-03-05,2119213.72,0,31.75,2.777,204.4940734,8.187,2010,3,9,1,203,1053278.3280000002,1000941.2890000001,444181.85,288855.71
4,2010-03-05,1971057.44,0,43.49,2.654,126.5782857,8.623,2010,3,9,1,204,1263830.6580000003,1120251.9109999998,2119213.72,444181.85
14,2010-03-05,2237544.75,0,37.13,2.777,182.1201566,8.992,2010,3,9,1,205,1412170.6940000001,1237349.7119999998,1971057.44,2119213.72
24,2010-03-05,1412387.37,0,36.73,2.919,131.735,8.326,2010,3,9,1,206,1636877.026,1349439.9600000002,2237544.75,1971057.44
1,2010-03-05,1554806.68,0,46.5,2.625,211.3501429,8.106,2010,3,9,1,207,1859001.992,1344785.746,1412387.37,2237544.75
9,2010-03-05,507297.88,0,48.43,2.625,214.9054721,6.415,2010,3,9,1,208,1536618.824,1294948.576,1554806.68,1412387.37
22,2010-03-05,1009201.24,0,36.82,2.766,135.5732602,8.283,2010,3,9,1,209,1344247.5840000003,1304039.1209999998,507297.88,1554806.68
23,2010-03-05,1311175.93,0,33.15,2.766,131.735,5.892,2010,3,9,1,210,1158973.8200000003,1285572.257,1009201.24,507297.88
28,2010-03-05,1608435.45,0,53.77,2.987,126.5782857,13.975,2010,3,9,1,211,1198183.4360000002,1417530.2310000001,1311175.93,1009201.24
2,2010-03-05,1991013.13,0,47.17,2.625,211.0067542,8.324,2010,3,9,1,212,1285424.7260000003,1572213.359,1608435.45,1311175.93
31,2010-03-05,1384870.51,0,48.61,2.625,211.0067542,8.324,2010,3,9,1,213,1460939.2520000003,1498779.038,1991013.13,1608435.45
38,2010-03-05,372239.89,0,53.77,2.987,126.5782857,13.975,2010,3,9,1,214,1333546.9820000003,1338897.283,1384870.51,1991013.13
39,2010-03-05,1266254.21,0,50.93,2.625,210.1092746,8.554,2010,3,9,1,215,1324562.638,1241768.229,372239.89,1384870.51
25,2010-03-05,665750.06,0,29.45,2.777,204.4940734,8.187,2010,3,9,1,216,1136025.56,1167104.4980000001,1266254.21,372239.89
30,2010-03-05,472591.07,0,48.61,2.625,211.0067542,8.324,2010,3,9,1,217,832341.1480000003,1058882.937,665750.06,1266254.21
10,2010-03-05,1987090.09,0,55.92,2.877,126.5782857,9.765,2010,3,9,1,218,952785.0640000002,1206862.1580000003,472591.07,665750.06
7,2010-03-05,491419.55,0,35.86,2.62,189.6695049,9.014,2010,3,9,1,219,976620.9960000003,1155083.989,1987090.09,472591.07
17,2010-03-05,783300.05,0,31.58,2.681,126.5782857,6.548,2010,3,9,1,220,880030.1640000002,1102296.401,491419.55,1987090.09
12,2010-03-05,1077018.27,0,53.77,2.987,126.5782857,13.975,2010,3,9,1,221,962283.8060000002,1049154.683,783300.05,491419.55
3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,2010,3,9,1,222,950806.0000000002,891573.574,1077018.27,783300.05
35,2010-03-05,1162610.27,0,38.07,2.777,135.5732602,9.262,2010,3,9,1,223,785910.0360000002,869347.55,415202.04,1077018.27
21,2010-03-05,747444.32,0,48.61,2.625,211.0067542,8.324,2010,3,9,1,224,837114.9900000002,906867.9930000001,1162610.27,415202.04
37,2010-03-05,519255.68,0,51.33,2.625,210.1092746,8.554,2010,3,9,1,225,784306.1160000002,832168.1399999999,747444.32,1162610.27
33,2010-03-12,312161.0,0,55.61,3.034,126.6042857,10.115,2010,3,10,1,226,631334.6620000002,796809.2339999999,519255.68,747444.32
37,2010-03-12,513015.35,0,61.96,2.667,210.1413607,8.554,2010,3,10,1,227,650897.3240000003,800851.662,312161.0,519255.68
17,2010-03-12,763961.82,0,29.71,2.733,126.6042857,6.548,2010,3,10,1,228,571167.6340000002,678538.835,513015.35,312161.0
8,2010-03-12,860336.16,0,49.76,2.667,214.7492449,6.299,2010,3,10,1,229,593746.0020000002,715430.496,763961.82,513015.35
29,2010-03-12,519042.49,0,43.43,2.805,131.784,10.064,2010,3,10,1,230,593703.3640000002,689004.74,860336.16,763961.82
23,2010-03-12,1408082.96,0,36.07,2.805,131.784,5.892,2010,3,10,1,231,812887.7560000002,722111.209,519042.49,860336.16
22,2010-03-12,967187.37,0,43.43,2.805,135.6270013,8.283,2010,3,10,1,232,903722.1600000001,777309.742,1408082.96,519042.49
25,2010-03-12,660619.99,0,40.05,2.818,204.5250598,8.187,2010,3,10,1,233,883053.7940000001,727110.714,967187.37,1408082.96
14,2010-03-12,2156035.06,0,45.8,2.818,182.1628441,8.992,2010,3,10,1,234,1142193.5740000003,867969.788,660619.99,967187.37
45,2010-03-12,765687.42,0,45.8,2.818,182.1628441,8.992,2010,3,10,1,235,1191522.56,892612.962,2156035.06,660619.99
13,2010-03-12,1840686.94,0,37.62,2.733,126.6042857,8.316,2010,3,10,1,236,1278043.3560000001,1045465.5560000001,765687.42,2156035.06
35,2010-03-12,1150344.39,0,45.98,2.818,135.6270013,9.262,2010,3,10,1,237,1314674.7600000002,1109198.46,1840686.94,765687.42
34,2010-03-12,921247.88,0,42.26,2.704,126.6042857,9.521,2010,3,10,1,238,1366800.338,1124927.066,1150344.39,1840686.94
21,2010-03-12,712312.89,0,57.1,2.667,211.037551,8.324,2010,3,10,1,239,1078055.9040000003,1110124.739,921247.88,1150344.39
2,2010-03-12,1990483.78,0,57.56,2.667,211.037551,8.324,2010,3,10,1,240,1323015.1760000002,1257268.868,712312.89,921247.88
24,2010-03-12,1309340.16,0,42.31,2.938,131.784,8.326,2010,3,10,1,241,1216745.82,1247394.588,1990483.78,712312.89
11,2010-03-12,1331883.16,0,64.1,2.667,214.7027646,7.368,2010,3,10,1,242,1253053.5740000003,1283864.167,1309340.16,1990483.78
1,2010-03-12,1439541.59,0,57.79,2.667,211.3806429,8.106,2010,3,10,1,243,1356712.316,1361756.327,1331883.16,1309340.16
36,2010-03-12,441434.2,0,61.96,2.619,210.1413607,8.554,2010,3,10,1,244,1302536.5780000002,1190296.241,1439541.59,1331883.16
12,2010-03-12,985594.23,0,50.11,2.925,126.6042857,13.975,2010,3,10,1,245,1101558.6680000003,1212286.9219999998,441434.2,1439541.59
30,2010-03-12,468189.93,0,57.1,2.667,211.037551,8.324,2010,3,10,1,246,933328.6220000002,1075037.221,985594.23,441434.2
44,2010-03-12,272190.83,0,37.62,2.733,126.6042857,8.119,2010,3,10,1,247,721390.1560000002,987221.865,468189.93,985594.23
40,2010-03-12,899352.4,0,35.1,2.805,131.784,5.892,2010,3,10,1,248,613352.3180000002,985032.317,272190.83,468189.93
19,2010-03-12,1467889.2,0,39.06,2.938,131.784,8.35,2010,3,10,1,249,818643.3180000002,1060589.9479999999,899352.4,272190.83
6,2010-03-12,1558621.36,0,58.82,2.667,212.9037017,7.259,2010,3,10,1,250,933248.7440000002,1017403.706,1467889.2,899352.4
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,2010,3,10,1,251,916450.8960000003,924889.759,1558621.36,1467889.2
10,2010-03-12,1941346.13,0,52.33,3.034,126.6042857,9.765,2010,3,10,1,252,1250281.9560000002,985836.0559999999,384200.69,1558621.36
18,2010-03-12,1138800.32,0,42.39,2.805,131.784,9.202,2010,3,10,1,253,1298171.5400000003,955761.9289999999,1941346.13,384200.69
38,2010-03-12,342023.92,0,50.11,2.925,126.6042857,13.975,2010,3,10,1,254,1072998.4840000004,945820.901,1138800.32,1941346.13
7,2010-03-12,480452.1,0,27.25,2.684,189.7372075,9.014,2010,3,10,1,255,857364.6320000002,895306.6879999998,342023.92,1138800.32
20,2010-03-12,2010974.84,0,43.82,2.818,204.5250598,8.187,2010,3,10,1,256,1182719.462,1049585.179,480452.1,342023.92
9,2010-03-12,494145.8,0,55.76,2.667,214.932899,6.415,2010,3,10,1,257,893279.3960000001,1071780.676,2010974.84,480452.1
4,2010-03-12,1894324.09,0,49.63,2.704,126.6042857,8.623,2010,3,10,1,258,1044384.1500000001,1171277.845,494145.8,2010974.84
27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,2010,3,10,1,259,1361001.9900000002,1217000.2370000002,1894324.09,494145.8
28,2010-03-12,1326877.11,0,50.11,2.925,126.6042857,13.975,2010,3,10,1,260,1530286.9920000003,1193825.812,1925113.12,1894324.09
16,2010-03-12,445393.74,0,28.64,2.684,189.7372075,7.039,2010,3,10,1,261,1217170.7720000003,1199945.117,1326877.11,1925113.12
31,2010-03-12,1366193.35,0,57.1,2.667,211.037551,8.324,2010,3,10,1,262,1391580.2820000001,1142429.8390000002,445393.74,1326877.11
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488,2010,3,10,1,263,1205391.8820000002,1124888.016,1366193.35,445393.74
32,2010-03-12,1093319.37,0,39.88,2.684,189.7372075,9.014,2010,3,10,1,264,1039033.1320000004,1200017.5610000002,963382.09,1366193.35
5,2010-03-12,297293.59,0,58.5,2.667,211.9371839,6.566,2010,3,10,1,265,833116.4280000002,1181701.7100000002,1093319.37,963382.09
39,2010-03-12,1244391.83,0,61.88,2.667,210.1413607,8.554,2010,3,10,1,266,992916.0460000003,1105043.409,297293.59,1093319.37
15,2010-03-12,604173.59,0,41.39,2.938,131.784,8.35,2010,3,10,1,267,840512.0940000002,1116046.188,1244391.83,297293.59
43,2010-03-12,645386.94,0,53.67,2.667,203.3436582,9.521,2010,3,10,1,268,776913.0640000002,991152.473,604173.59,1244391.83
42,2010-03-12,588363.62,0,52.33,3.034,126.6042857,9.765,2010,3,10,1,269,675921.9140000002,857477.523,645386.94,604173.59
41,2010-03-12,1023997.71,0,33.4,2.684,189.7372075,7.541,2010,3,10,1,270,821262.7380000002,827189.5830000001,588363.62,645386.94
29,2010-03-19,496851.6,0,46.03,2.834,131.8242903,10.064,2010,3,11,1,271,671754.6920000002,832335.3690000001,1023997.71,588363.62
5,2010-03-19,281706.41,0,55.46,2.72,211.770897,6.566,2010,3,11,1,272,607261.2560000002,723886.675,496851.6,1023997.71
45,2010-03-19,773819.49,0,48.79,2.844,182.0779857,8.992,2010,3,11,1,273,632947.7660000002,704930.415,281706.41,496851.6
39,2010-03-19,1301590.13,0,58.62,2.72,209.9803208,8.554,2010,3,11,1,274,775593.0680000002,725757.491,773819.49,281706.41
18,2010-03-19,1087507.47,0,45.42,2.834,131.8242903,9.202,2010,3,11,1,275,788295.0200000001,804778.879,1301590.13,773819.49
34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,2010,3,11,1,276,867338.8640000003,769546.778,1087507.47,1301590.13
24,2010-03-19,1222511.29,0,46.09,2.96,131.8242903,8.326,2010,3,11,1,277,1055499.8400000003,831380.5480000001,892070.82,1087507.47
38,2010-03-19,333025.47,0,59.57,3.054,126.6066452,13.975,2010,3,11,1,278,967341.0360000001,800144.401,1222511.29,892070.82
20,2010-03-19,1951848.43,0,47.32,2.844,204.3782258,8.187,2010,3,11,1,279,1097392.696,936492.882,333025.47,1222511.29
19,2010-03-19,1332940.35,0,43.74,2.96,131.8242903,8.35,2010,3,11,1,280,1146479.2720000003,967387.146,1951848.43,333025.47
23,2010-03-19,1229008.32,0,43.01,2.834,131.8242903,5.892,2010,3,11,1,281,1213866.772,1040602.818,1332940.35,1951848.43
2,2010-03-19,1946070.88,0,54.52,2.72,210.8733316,8.324,2010,3,11,1,282,1358578.69,1207039.2650000001,1229008.32,1332940.35
44,2010-03-19,269624.2,0,42.49,2.782,126.6066452,8.119,2010,3,11,1,283,1345898.4360000002,1156619.736,1946070.88,1229008.32
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,2010,3,11,1,284,1295654.344,1196523.52,269624.2,1946070.88
14,2010-03-19,2066219.3,0,48.79,2.844,182.0779857,8.992,2010,3,11,1,285,1442310.1340000003,1294394.703,1700627.97,269624.2
33,2010-03-19,282235.73,0,64.6,3.054,126.6066452,10.115,2010,3,11,1,286,1252955.6160000002,1233411.194,2066219.3,1700627.97
28,2010-03-19,1279819.43,0,59.57,3.054,126.6066452,13.975,2010,3,11,1,287,1119705.3260000001,1239142.008,282235.73,2066219.3
40,2010-03-19,894865.3,0,40.54,2.834,131.8242903,5.892,2010,3,11,1,288,1244753.546,1295325.991,1279819.43,282235.73
1,2010-03-19,1472515.79,0,54.58,2.72,211.215635,8.106,2010,3,11,1,289,1199131.11,1247392.727,894865.3,1279819.43
26,2010-03-19,903366.55,0,35.34,2.834,131.8242903,8.488,2010,3,11,1,290,966560.5600000002,1204435.347,1472515.79,894865.3
15,2010-03-19,593710.67,0,44.69,2.96,131.8242903,8.35,2010,3,11,1,291,1028855.5480000001,1140905.582,903366.55,1472515.79
9,2010-03-19,485744.61,0,53.15,2.72,214.7597274,6.415,2010,3,11,1,292,870040.5840000001,994872.9549999998,593710.67,903366.55
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,2010,3,11,1,293,766133.2420000002,1005443.394,485744.61,593710.67
11,2010-03-19,1364207.0,0,61.51,2.72,214.5301219,7.368,2010,3,11,1,294,744471.4840000002,971801.297,375328.59,485744.61
32,2010-03-19,1059781.78,0,42.43,2.692,189.734262,9.014,2010,3,11,1,295,775754.5300000003,871157.5449999999,1364207.0,375328.59
22,2010-03-19,966145.09,0,46.03,2.834,135.6682247,8.283,2010,3,11,1,296,850241.4140000002,939548.4809999999,1059781.78,1364207.0
8,2010-03-19,839911.0,0,47.26,2.72,214.5764954,6.299,2010,3,11,1,297,921074.6920000002,895557.638,966145.09,1059781.78
6,2010-03-19,1693058.91,0,56.55,2.72,212.7351935,7.259,2010,3,11,1,298,1184620.7560000003,975376.9990000001,839911.0,966145.09
31,2010-03-19,1332261.01,0,54.68,2.72,210.8733316,8.324,2010,3,11,1,299,1178231.5580000002,961351.5210000001,1693058.91,839911.0
7,2010-03-19,574450.23,0,29.04,2.692,189.734262,9.014,2010,3,11,1,300,1081165.2480000001,928459.8890000001,1332261.01,1693058.91
17,2010-03-19,752034.52,0,33.96,2.782,126.6066452,6.548,2010,3,11,1,301,1038343.1340000002,944292.274,574450.23,1332261.01
16,2010-03-19,504307.35,0,33.45,2.692,189.734262,7.039,2010,3,11,1,302,971222.4040000003,946148.5480000001,752034.52,574450.23
25,2010-03-19,659795.84,0,45.0,2.844,204.3782258,8.187,2010,3,11,1,303,764569.7900000003,974595.273,504307.35,752034.52
21,2010-03-19,727070.0,0,54.68,2.72,210.8733316,8.324,2010,3,11,1,304,643531.5880000002,910881.5730000001,659795.84,504307.35
43,2010-03-19,668098.49,0,56.0,2.72,203.195159,9.521,2010,3,11,1,305,662261.2400000001,871713.2440000002,727070.0,659795.84
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554,2010,3,11,1,306,597624.7340000002,817983.934,668098.49,727070.0
13,2010-03-19,1879794.89,0,42.49,2.782,126.6066452,8.316,2010,3,11,1,307,872722.2420000002,921972.3230000001,428851.99,668098.49
10,2010-03-19,1946875.06,0,61.46,3.054,126.6066452,9.765,2010,3,11,1,308,1130138.0860000004,947353.9379999998,1879794.89,428851.99
30,2010-03-19,445736.36,0,54.68,2.72,210.8733316,8.324,2010,3,11,1,309,1073871.3580000002,858701.473,1946875.06,1879794.89
37,2010-03-19,460020.74,0,59.56,2.72,209.9803208,8.554,2010,3,11,1,310,1032255.8080000002,847258.524,445736.36,1946875.06
35,2010-03-19,1117536.09,0,49.04,2.844,135.6682247,9.262,2010,3,11,1,311,1169992.628,883808.6809999999,460020.74,445736.36
4,2010-03-19,1897429.36,0,55.19,2.743,126.6066452,8.623,2010,3,11,1,312,1173519.5220000003,1023120.882,1117536.09,460020.74
42,2010-03-19,519914.1,0,61.46,3.054,126.6066452,9.765,2010,3,11,1,313,888127.3300000003,1009132.708,1897429.36,1117536.09
41,2010-03-19,1006597.69,0,36.7,2.692,189.734262,7.541,2010,3,11,1,314,1000299.5960000003,1037085.477,519914.1,1897429.36
12,2010-03-19,972088.34,0,59.57,3.054,126.6066452,13.975,2010,3,11,1,315,1102713.1160000002,1067484.4619999998,1006597.69,519914.1
1,2010-03-26,1404429.92,0,51.45,2.732,211.0180424,8.106,2010,3,12,1,316,1160091.8820000002,1165042.255,972088.34,1006597.69
20,2010-03-26,1894742.95,0,50.49,2.854,204.201755,8.187,2010,3,12,1,317,1159554.6,1166537.0610000002,1404429.92,972088.34
18,2010-03-26,1092704.09,0,47.55,2.831,131.863129,9.202,2010,3,12,1,318,1274112.5980000002,1081119.9640000002,1894742.95,1404429.92
6,2010-03-26,1472033.38,0,53.74,2.732,212.533737,7.259,2010,3,12,1,319,1367199.736,1183749.6659999997,1092704.09,1894742.95
29,2010-03-26,552985.34,0,48.56,2.831,131.863129,10.064,2010,3,12,1,320,1283379.1360000002,1193046.126,1472033.38,1092704.09
45,2010-03-26,782563.38,0,54.36,2.854,181.9718697,8.992,2010,3,12,1,321,1159005.8280000002,1159548.855,552985.34,1472033.38
40,2010-03-26,873354.58,0,39.51,2.831,131.863129,5.892,2010,3,12,1,322,954728.1540000001,1057141.3769999999,782563.38,552985.34
38,2010-03-26,335858.11,0,60.06,3.083,126.6050645,13.975,2010,3,12,1,323,803358.9580000002,1038735.7779999999,873354.58,782563.38
2,2010-03-26,1750197.81,0,51.26,2.732,210.6766095,8.324,2010,3,12,1,324,858991.8440000002,1113095.79,335858.11,873354.58
16,2010-03-26,483177.2,0,29.88,2.717,189.7195417,7.039,2010,3,12,1,325,845030.2160000002,1064204.676,1750197.81,335858.11
35,2010-03-26,1078900.44,0,52.34,2.854,135.7073618,9.262,2010,3,12,1,326,904297.6280000001,1031651.7280000001,483177.2,1750197.81
43,2010-03-26,623097.93,0,54.53,2.732,203.0165945,9.521,2010,3,12,1,327,854246.2980000002,904487.226,1078900.44,483177.2
7,2010-03-26,514731.6,0,23.33,2.717,189.7195417,9.014,2010,3,12,1,328,890020.996,846689.977,623097.93,1078900.44
10,2010-03-26,1893532.46,0,60.05,2.98,126.6050645,9.765,2010,3,12,1,329,918687.9260000002,888839.885,514731.6,623097.93
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554,2010,3,12,1,330,902940.1880000001,873985.2019999999,1893532.46,514731.6
4,2010-03-26,1762539.3,0,39.91,2.752,126.6050645,8.623,2010,3,12,1,331,1039667.9600000002,971982.794,404438.51,1893532.46
37,2010-03-26,515777.97,0,55.76,2.732,209.7870932,8.554,2010,3,12,1,332,1018203.9680000001,936225.133,1762539.3,404438.51
12,2010-03-26,981615.81,0,60.06,3.083,126.6050645,13.975,2010,3,12,1,333,1111580.81,1000800.9030000002,515777.97,1762539.3
11,2010-03-26,1245624.27,0,58.09,2.732,214.3241011,7.368,2010,3,12,1,334,981999.1720000003,950343.549,981615.81,515777.97
44,2010-03-26,276279.49,0,41.48,2.819,126.6050645,8.119,2010,3,12,1,335,956367.3680000004,929653.7780000002,1245624.27,981615.81
32,2010-03-26,1076021.58,0,36.59,2.717,189.7195417,9.014,2010,3,12,1,336,819063.8240000003,929365.892,276279.49,1245624.27
25,2010-03-26,696687.6,0,45.84,2.854,204.201755,8.187,2010,3,12,1,337,855245.7500000002,936724.8589999999,1076021.58,276279.49
14,2010-03-26,2050396.27,0,54.36,2.854,181.9718697,8.992,2010,3,12,1,338,1069001.8420000002,1090291.326,696687.6,1076021.58
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,2010,3,12,1,339,1187219.9560000002,1084609.564,2050396.27,696687.6
33,2010-03-26,262893.76,0,64.09,2.98,126.6050645,10.115,2010,3,12,1,340,1184542.81,1070455.0890000002,1836714.84,2050396.27
17,2010-03-26,793097.64,0,35.59,2.819,126.6050645,6.548,2010,3,12,1,341,1127958.0220000003,973510.9230000001,262893.76,1836714.84
39,2010-03-26,1235094.66,0,54.83,2.732,209.7870932,8.554,2010,3,12,1,342,1235639.4340000004,1045442.5920000002,793097.64,262893.76
30,2010-03-26,442457.35,0,51.66,2.732,210.6766095,8.324,2010,3,12,1,343,914051.6500000001,991526.746,1235094.66,793097.64
19,2010-03-26,1427023.45,0,39.07,2.963,131.863129,8.35,2010,3,12,1,344,832113.3720000002,1009666.6640000001,442457.35,1235094.66
28,2010-03-26,1245268.77,0,60.06,3.083,126.6050645,13.975,2010,3,12,1,345,1028588.3740000002,1106565.592,1427023.45,442457.35
24,2010-03-26,1258311.56,0,48.87,2.963,131.863129,8.326,2010,3,12,1,346,1121631.1580000003,1124794.59,1245268.77,1427023.45
13,2010-03-26,1882095.98,0,41.48,2.819,126.6050645,8.316,2010,3,12,1,347,1251031.4220000003,1243335.428,1258311.56,1245268.77
5,2010-03-26,273282.97,0,52.47,2.732,211.5718925,6.566,2010,3,12,1,348,1217196.5460000003,1065624.0979999998,1882095.98,1258311.56
26,2010-03-26,893613.0,0,35.26,2.831,131.863129,8.488,2010,3,12,1,349,1110514.4560000002,971313.9139999999,273282.97,1882095.98
15,2010-03-26,592111.49,0,39.53,2.963,131.863129,8.35,2010,3,12,1,350,979883.0000000003,1004235.6869999999,893613.0,273282.97
23,2010-03-26,1310701.8,0,38.59,2.831,131.863129,5.892,2010,3,12,1,351,990361.0480000002,1055996.103,592111.49,893613.0
21,2010-03-26,686497.53,0,51.66,2.732,210.6766095,8.324,2010,3,12,1,352,751241.3580000002,1001136.39,1310701.8,592111.49
31,2010-03-26,1229635.7,0,51.66,2.732,210.6766095,8.324,2010,3,12,1,353,942511.9040000003,1079854.225,686497.53,1310701.8
3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,2010,3,12,1,354,835779.1580000002,973146.807,1229635.7,686497.53
41,2010-03-26,1015196.46,0,32.3,2.717,189.7195417,7.541,2010,3,12,1,355,920396.1520000001,950139.576,359949.27,1229635.7
9,2010-03-26,484946.56,0,51.8,2.732,214.5531227,6.415,2010,3,12,1,356,755245.1040000002,872803.076,1015196.46,359949.27
42,2010-03-26,478021.68,0,60.05,2.98,126.6050645,9.765,2010,3,12,1,357,713549.9340000001,732395.646,484946.56,1015196.46
22,2010-03-26,1012075.12,0,48.56,2.831,135.7073618,8.283,2010,3,12,1,358,670037.8180000002,806274.8609999999,478021.68,484946.56
34,2010-03-26,880742.35,0,42.91,2.752,126.6050645,9.521,2010,3,12,1,359,774196.4340000001,804987.796,1012075.12,478021.68
8,2010-03-26,772539.12,0,46.51,2.732,214.3703567,6.299,2010,3,12,1,360,725664.9660000002,823030.5590000001,880742.35,1012075.12
23,2010-04-02,1556627.62,0,40.5,2.826,131.9019677,5.435,2010,4,13,2,361,940001.1780000001,847623.1410000001,772539.12,880742.35
17,2010-04-02,848521.17,0,36.94,2.842,126.6034839,6.635,2010,4,13,2,362,1014101.0760000004,863825.5050000001,1556627.62,772539.12
12,2010-04-02,1011822.3,0,59.84,3.086,126.6034839,14.099,2010,4,13,2,363,1014050.5120000001,842044.165,848521.17,1556627.62
30,2010-04-02,457884.06,0,64.12,2.719,210.4798874,8.2,2010,4,13,2,364,929478.8540000003,851837.644,1011822.3,848521.17
6,2010-04-02,1770333.9,0,64.94,2.719,212.3322805,7.092,2010,4,13,2,365,1129037.81,927351.3879999999,457884.06,1011822.3
3,2010-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,2010,4,13,2,366,902371.1660000002,921186.1719999999,1770333.9,457884.06
28,2010-04-02,1441559.4,0,59.84,3.086,126.6034839,14.099,2010,4,13,2,367,1020978.8120000002,1017539.9439999999,423294.4,1770333.9
